nrg_bal;unit;geo;Geopolitical entity (reporting);TIME_PERIOD;OBS_VALUE
AFC;KTOE;AL;Albania;2004;2020.840
AFC;KTOE;AL;Albania;2005;1997.634
AFC;KTOE;AL;Albania;2006;1760.406
AFC;KTOE;AL;Albania;2007;1699.183
AFC;KTOE;AL;Albania;2008;1830.198
AFC;KTOE;AL;Albania;2009;1970.350
AFC;KTOE;AL;Albania;2010;2005.634
AFC;KTOE;AL;Albania;2011;2001.536
AFC;KTOE;AL;Albania;2012;1805.715
AFC;KTOE;AL;Albania;2013;2117.221
AFC;KTOE;AL;Albania;2014;2151.923
AFC;KTOE;AL;Albania;2015;2044.087
AFC;KTOE;AL;Albania;2016;2006.921
AFC;KTOE;AL;Albania;2017;2117.683
AFC;KTOE;AL;Albania;2018;2151.989
AFC;KTOE;AL;Albania;2019;2101.420
AFC;KTOE;AL;Albania;2020;1988.835
AFC;KTOE;AL;Albania;2021;2053.073
AFC;KTOE;AL;Albania;2022;1994.774
AFC;KTOE;AL;Albania;2023;1944.418
AFC;KTOE;AT;Austria;2004;26806.511
AFC;KTOE;AT;Austria;2005;27342.453
AFC;KTOE;AT;Austria;2006;27769.393
AFC;KTOE;AT;Austria;2007;27136.885
AFC;KTOE;AT;Austria;2008;27165.093
AFC;KTOE;AT;Austria;2009;26522.384
AFC;KTOE;AT;Austria;2010;27768.930
AFC;KTOE;AT;Austria;2011;26761.826
AFC;KTOE;AT;Austria;2012;27055.068
AFC;KTOE;AT;Austria;2013;27626.391
AFC;KTOE;AT;Austria;2014;26642.594
AFC;KTOE;AT;Austria;2015;27278.875
AFC;KTOE;AT;Austria;2016;27964.856
AFC;KTOE;AT;Austria;2017;28186.935
AFC;KTOE;AT;Austria;2018;27892.290
AFC;KTOE;AT;Austria;2019;28339.587
AFC;KTOE;AT;Austria;2020;27093.933
AFC;KTOE;AT;Austria;2021;28593.994
AFC;KTOE;AT;Austria;2022;26937.705
AFC;KTOE;AT;Austria;2023;26026.656
AFC;KTOE;BA;Bosnia and Herzegovina;2014;3257.588
AFC;KTOE;BA;Bosnia and Herzegovina;2015;3477.804
AFC;KTOE;BA;Bosnia and Herzegovina;2016;3622.705
AFC;KTOE;BA;Bosnia and Herzegovina;2017;3565.146
AFC;KTOE;BA;Bosnia and Herzegovina;2018;4311.445
AFC;KTOE;BA;Bosnia and Herzegovina;2019;4294.325
AFC;KTOE;BA;Bosnia and Herzegovina;2020;4129.598
AFC;KTOE;BA;Bosnia and Herzegovina;2021;4396.554
AFC;KTOE;BA;Bosnia and Herzegovina;2022;4384.844
AFC;KTOE;BA;Bosnia and Herzegovina;2023;4235.927
AFC;KTOE;BE;Belgium;2004;42120.703
AFC;KTOE;BE;Belgium;2005;41622.613
AFC;KTOE;BE;Belgium;2006;40286.971
AFC;KTOE;BE;Belgium;2007;38804.551
AFC;KTOE;BE;Belgium;2008;41696.261
AFC;KTOE;BE;Belgium;2009;39787.384
AFC;KTOE;BE;Belgium;2010;42983.415
AFC;KTOE;BE;Belgium;2011;39617.581
AFC;KTOE;BE;Belgium;2012;39175.135
AFC;KTOE;BE;Belgium;2013;41361.594
AFC;KTOE;BE;Belgium;2014;39728.547
AFC;KTOE;BE;Belgium;2015;40975.576
AFC;KTOE;BE;Belgium;2016;40922.957
AFC;KTOE;BE;Belgium;2017;40674.916
AFC;KTOE;BE;Belgium;2018;41095.643
AFC;KTOE;BE;Belgium;2019;40087.417
AFC;KTOE;BE;Belgium;2020;38245.772
AFC;KTOE;BE;Belgium;2021;40996.100
AFC;KTOE;BE;Belgium;2022;37112.622
AFC;KTOE;BE;Belgium;2023;36585.543
AFC;KTOE;BG;Bulgaria;2004;9984.239
AFC;KTOE;BG;Bulgaria;2005;10513.700
AFC;KTOE;BG;Bulgaria;2006;10927.892
AFC;KTOE;BG;Bulgaria;2007;10737.803
AFC;KTOE;BG;Bulgaria;2008;10740.204
AFC;KTOE;BG;Bulgaria;2009;9228.803
AFC;KTOE;BG;Bulgaria;2010;9238.942
AFC;KTOE;BG;Bulgaria;2011;9669.717
AFC;KTOE;BG;Bulgaria;2012;9599.231
AFC;KTOE;BG;Bulgaria;2013;9173.026
AFC;KTOE;BG;Bulgaria;2014;9495.222
AFC;KTOE;BG;Bulgaria;2015;10065.150
AFC;KTOE;BG;Bulgaria;2016;10039.888
AFC;KTOE;BG;Bulgaria;2017;10269.856
AFC;KTOE;BG;Bulgaria;2018;10381.904
AFC;KTOE;BG;Bulgaria;2019;10151.357
AFC;KTOE;BG;Bulgaria;2020;10183.195
AFC;KTOE;BG;Bulgaria;2021;10823.270
AFC;KTOE;BG;Bulgaria;2022;10265.610
AFC;KTOE;BG;Bulgaria;2023;9991.576
AFC;KTOE;CY;Cyprus;2004;1489.410
AFC;KTOE;CY;Cyprus;2005;1492.137
AFC;KTOE;CY;Cyprus;2006;1577.224
AFC;KTOE;CY;Cyprus;2007;1667.790
AFC;KTOE;CY;Cyprus;2008;1793.151
AFC;KTOE;CY;Cyprus;2009;1732.284
AFC;KTOE;CY;Cyprus;2010;1693.996
AFC;KTOE;CY;Cyprus;2011;1626.447
AFC;KTOE;CY;Cyprus;2012;1519.766
AFC;KTOE;CY;Cyprus;2013;1386.031
AFC;KTOE;CY;Cyprus;2014;1410.442
AFC;KTOE;CY;Cyprus;2015;1437.817
AFC;KTOE;CY;Cyprus;2016;1513.183
AFC;KTOE;CY;Cyprus;2017;1590.235
AFC;KTOE;CY;Cyprus;2018;1634.286
AFC;KTOE;CY;Cyprus;2019;1663.130
AFC;KTOE;CY;Cyprus;2020;1568.352
AFC;KTOE;CY;Cyprus;2021;1622.706
AFC;KTOE;CY;Cyprus;2022;1669.537
AFC;KTOE;CY;Cyprus;2023;1682.805
AFC;KTOE;CZ;Czechia;2004;28281.397
AFC;KTOE;CZ;Czechia;2005;28193.215
AFC;KTOE;CZ;Czechia;2006;28554.290
AFC;KTOE;CZ;Czechia;2007;28213.743
AFC;KTOE;CZ;Czechia;2008;27975.204
AFC;KTOE;CZ;Czechia;2009;26139.963
AFC;KTOE;CZ;Czechia;2010;27745.867
AFC;KTOE;CZ;Czechia;2011;25849.158
AFC;KTOE;CZ;Czechia;2012;25778.114
AFC;KTOE;CZ;Czechia;2013;26475.768
AFC;KTOE;CZ;Czechia;2014;25236.720
AFC;KTOE;CZ;Czechia;2015;25906.999
AFC;KTOE;CZ;Czechia;2016;25881.450
AFC;KTOE;CZ;Czechia;2017;27345.690
AFC;KTOE;CZ;Czechia;2018;27163.345
AFC;KTOE;CZ;Czechia;2019;27151.005
AFC;KTOE;CZ;Czechia;2020;26112.484
AFC;KTOE;CZ;Czechia;2021;28249.922
AFC;KTOE;CZ;Czechia;2022;27183.080
AFC;KTOE;CZ;Czechia;2023;25304.997
AFC;KTOE;DE;Germany;2004;236848.300
AFC;KTOE;DE;Germany;2005;235941.059
AFC;KTOE;DE;Germany;2006;243618.270
AFC;KTOE;DE;Germany;2007;227141.243
AFC;KTOE;DE;Germany;2008;233613.955
AFC;KTOE;DE;Germany;2009;220558.997
AFC;KTOE;DE;Germany;2010;233131.667
AFC;KTOE;DE;Germany;2011;222082.948
AFC;KTOE;DE;Germany;2012;222452.550
AFC;KTOE;DE;Germany;2013;230353.675
AFC;KTOE;DE;Germany;2014;218966.961
AFC;KTOE;DE;Germany;2015;220828.704
AFC;KTOE;DE;Germany;2016;223485.083
AFC;KTOE;DE;Germany;2017;228672.699
AFC;KTOE;DE;Germany;2018;224061.003
AFC;KTOE;DE;Germany;2019;225460.935
AFC;KTOE;DE;Germany;2020;214491.428
AFC;KTOE;DE;Germany;2021;219128.561
AFC;KTOE;DE;Germany;2022;208137.084
AFC;KTOE;DE;Germany;2023;193874.882
AFC;KTOE;DK;Denmark;2004;14862.504
AFC;KTOE;DK;Denmark;2005;14674.401
AFC;KTOE;DK;Denmark;2006;14971.891
AFC;KTOE;DK;Denmark;2007;15053.851
AFC;KTOE;DK;Denmark;2008;14598.923
AFC;KTOE;DK;Denmark;2009;14096.974
AFC;KTOE;DK;Denmark;2010;14928.955
AFC;KTOE;DK;Denmark;2011;14135.026
AFC;KTOE;DK;Denmark;2012;13827.596
AFC;KTOE;DK;Denmark;2013;13691.179
AFC;KTOE;DK;Denmark;2014;13051.913
AFC;KTOE;DK;Denmark;2015;13455.633
AFC;KTOE;DK;Denmark;2016;13864.100
AFC;KTOE;DK;Denmark;2017;14119.648
AFC;KTOE;DK;Denmark;2018;14144.166
AFC;KTOE;DK;Denmark;2019;13984.303
AFC;KTOE;DK;Denmark;2020;13532.556
AFC;KTOE;DK;Denmark;2021;13961.952
AFC;KTOE;DK;Denmark;2022;13183.793
AFC;KTOE;DK;Denmark;2023;13166.332
AFC;KTOE;EE;Estonia;2004;3040.867
AFC;KTOE;EE;Estonia;2005;3177.948
AFC;KTOE;EE;Estonia;2006;3277.887
AFC;KTOE;EE;Estonia;2007;3705.365
AFC;KTOE;EE;Estonia;2008;3221.668
AFC;KTOE;EE;Estonia;2009;2411.121
AFC;KTOE;EE;Estonia;2010;3137.385
AFC;KTOE;EE;Estonia;2011;2951.098
AFC;KTOE;EE;Estonia;2012;2674.186
AFC;KTOE;EE;Estonia;2013;3009.947
AFC;KTOE;EE;Estonia;2014;2814.422
AFC;KTOE;EE;Estonia;2015;2451.773
AFC;KTOE;EE;Estonia;2016;3341.331
AFC;KTOE;EE;Estonia;2017;3053.725
AFC;KTOE;EE;Estonia;2018;2963.180
AFC;KTOE;EE;Estonia;2019;2965.079
AFC;KTOE;EE;Estonia;2020;2955.812
AFC;KTOE;EE;Estonia;2021;2949.449
AFC;KTOE;EE;Estonia;2022;2860.786
AFC;KTOE;EE;Estonia;2023;2625.710
AFC;KTOE;EL;Greece;2004;20524.418
AFC;KTOE;EL;Greece;2005;20824.358
AFC;KTOE;EL;Greece;2006;20988.994
AFC;KTOE;EL;Greece;2007;20243.690
AFC;KTOE;EL;Greece;2008;20976.315
AFC;KTOE;EL;Greece;2009;20377.681
AFC;KTOE;EL;Greece;2010;19164.179
AFC;KTOE;EL;Greece;2011;18270.382
AFC;KTOE;EL;Greece;2012;17799.957
AFC;KTOE;EL;Greece;2013;15090.354
AFC;KTOE;EL;Greece;2014;15694.015
AFC;KTOE;EL;Greece;2015;16546.162
AFC;KTOE;EL;Greece;2016;16871.347
AFC;KTOE;EL;Greece;2017;16676.140
AFC;KTOE;EL;Greece;2018;15797.251
AFC;KTOE;EL;Greece;2019;16403.850
AFC;KTOE;EL;Greece;2020;14545.707
AFC;KTOE;EL;Greece;2021;14990.137
AFC;KTOE;EL;Greece;2022;15624.450
AFC;KTOE;EL;Greece;2023;15206.388
AFC;KTOE;ES;Spain;2004;99513.152
AFC;KTOE;ES;Spain;2005;101803.193
AFC;KTOE;ES;Spain;2006;99338.466
AFC;KTOE;ES;Spain;2007;101854.538
AFC;KTOE;ES;Spain;2008;98348.504
AFC;KTOE;ES;Spain;2009;91289.327
AFC;KTOE;ES;Spain;2010;91448.755
AFC;KTOE;ES;Spain;2011;89079.400
AFC;KTOE;ES;Spain;2012;85039.853
AFC;KTOE;ES;Spain;2013;80636.618
AFC;KTOE;ES;Spain;2014;77407.766
AFC;KTOE;ES;Spain;2015;79713.019
AFC;KTOE;ES;Spain;2016;82151.026
AFC;KTOE;ES;Spain;2017;86137.132
AFC;KTOE;ES;Spain;2018;87967.519
AFC;KTOE;ES;Spain;2019;86979.964
AFC;KTOE;ES;Spain;2020;78544.757
AFC;KTOE;ES;Spain;2021;84635.335
AFC;KTOE;ES;Spain;2022;83190.411
AFC;KTOE;ES;Spain;2023;82508.408
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2004;1083354.179
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2005;1091476.643
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2006;1096136.909
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2007;1075449.063
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2008;1083157.467
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2009;1030219.507
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2010;1073702.664
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2011;1032188.554
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2012;1018280.996
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2013;1019970.545
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2014;976408.013
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2015;994001.057
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2016;1013529.120
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2017;1039916.516
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2018;1038636.366
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2019;1031962.020
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2020;976416.835
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2021;1030563.599
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2022;972205.257
AFC;KTOE;EU27_2020;European Union - 27 countries (from 2020);2023;941956.381
AFC;KTOE;FI;Finland;2004;26375.823
AFC;KTOE;FI;Finland;2005;25264.459
AFC;KTOE;FI;Finland;2006;26421.187
AFC;KTOE;FI;Finland;2007;26377.103
AFC;KTOE;FI;Finland;2008;25729.553
AFC;KTOE;FI;Finland;2009;24009.283
AFC;KTOE;FI;Finland;2010;26307.000
AFC;KTOE;FI;Finland;2011;25468.471
AFC;KTOE;FI;Finland;2012;25150.448
AFC;KTOE;FI;Finland;2013;24100.857
AFC;KTOE;FI;Finland;2014;25167.909
AFC;KTOE;FI;Finland;2015;24057.468
AFC;KTOE;FI;Finland;2016;25141.874
AFC;KTOE;FI;Finland;2017;25965.142
AFC;KTOE;FI;Finland;2018;26357.591
AFC;KTOE;FI;Finland;2019;25716.038
AFC;KTOE;FI;Finland;2020;24703.930
AFC;KTOE;FI;Finland;2021;25696.834
AFC;KTOE;FI;Finland;2022;24284.424
AFC;KTOE;FI;Finland;2023;23947.811
AFC;KTOE;FR;France;2004;168408.388
AFC;KTOE;FR;France;2005;166938.583
AFC;KTOE;FR;France;2006;164416.625
AFC;KTOE;FR;France;2007;161699.616
AFC;KTOE;FR;France;2008;163470.262
AFC;KTOE;FR;France;2009;157302.049
AFC;KTOE;FR;France;2010;161508.816
AFC;KTOE;FR;France;2011;155629.417
AFC;KTOE;FR;France;2012;159713.510
AFC;KTOE;FR;France;2013;162213.079
AFC;KTOE;FR;France;2014;152411.043
AFC;KTOE;FR;France;2015;156385.717
AFC;KTOE;FR;France;2016;157546.566
AFC;KTOE;FR;France;2017;157250.356
AFC;KTOE;FR;France;2018;154500.695
AFC;KTOE;FR;France;2019;154078.898
AFC;KTOE;FR;France;2020;141402.039
AFC;KTOE;FR;France;2021;152610.769
AFC;KTOE;FR;France;2022;143038.466
AFC;KTOE;FR;France;2023;140450.994
AFC;KTOE;GE;Georgia;2013;3729.627
AFC;KTOE;GE;Georgia;2014;3981.288
AFC;KTOE;GE;Georgia;2015;4162.566
AFC;KTOE;GE;Georgia;2016;4399.992
AFC;KTOE;GE;Georgia;2017;4462.032
AFC;KTOE;GE;Georgia;2018;4414.241
AFC;KTOE;GE;Georgia;2019;4591.701
AFC;KTOE;GE;Georgia;2020;4486.584
AFC;KTOE;GE;Georgia;2021;4897.317
AFC;KTOE;GE;Georgia;2022;5181.983
AFC;KTOE;GE;Georgia;2023;5125.230
AFC;KTOE;HR;Croatia;2004;7637.192
AFC;KTOE;HR;Croatia;2005;7841.930
AFC;KTOE;HR;Croatia;2006;7834.132
AFC;KTOE;HR;Croatia;2007;7918.540
AFC;KTOE;HR;Croatia;2008;8022.905
AFC;KTOE;HR;Croatia;2009;7703.484
AFC;KTOE;HR;Croatia;2010;7727.569
AFC;KTOE;HR;Croatia;2011;7473.520
AFC;KTOE;HR;Croatia;2012;7092.844
AFC;KTOE;HR;Croatia;2013;7007.473
AFC;KTOE;HR;Croatia;2014;6671.967
AFC;KTOE;HR;Croatia;2015;7016.573
AFC;KTOE;HR;Croatia;2016;7049.521
AFC;KTOE;HR;Croatia;2017;7328.457
AFC;KTOE;HR;Croatia;2018;7169.205
AFC;KTOE;HR;Croatia;2019;7289.787
AFC;KTOE;HR;Croatia;2020;6964.498
AFC;KTOE;HR;Croatia;2021;7300.983
AFC;KTOE;HR;Croatia;2022;6912.119
AFC;KTOE;HR;Croatia;2023;7221.552
AFC;KTOE;HU;Hungary;2004;18678.865
AFC;KTOE;HU;Hungary;2005;20331.577
AFC;KTOE;HU;Hungary;2006;20069.291
AFC;KTOE;HU;Hungary;2007;19106.805
AFC;KTOE;HU;Hungary;2008;18897.916
AFC;KTOE;HU;Hungary;2009;18425.595
AFC;KTOE;HU;Hungary;2010;18860.883
AFC;KTOE;HU;Hungary;2011;18600.261
AFC;KTOE;HU;Hungary;2012;17784.801
AFC;KTOE;HU;Hungary;2013;17552.449
AFC;KTOE;HU;Hungary;2014;17277.269
AFC;KTOE;HU;Hungary;2015;18537.076
AFC;KTOE;HU;Hungary;2016;18899.277
AFC;KTOE;HU;Hungary;2017;19790.711
AFC;KTOE;HU;Hungary;2018;19858.403
AFC;KTOE;HU;Hungary;2019;19941.603
AFC;KTOE;HU;Hungary;2020;19682.796
AFC;KTOE;HU;Hungary;2021;21175.297
AFC;KTOE;HU;Hungary;2022;19723.758
AFC;KTOE;HU;Hungary;2023;18633.751
AFC;KTOE;IE;Ireland;2004;10977.680
AFC;KTOE;IE;Ireland;2005;11153.209
AFC;KTOE;IE;Ireland;2006;11482.003
AFC;KTOE;IE;Ireland;2007;11768.393
AFC;KTOE;IE;Ireland;2008;11833.268
AFC;KTOE;IE;Ireland;2009;11662.459
AFC;KTOE;IE;Ireland;2010;11285.893
AFC;KTOE;IE;Ireland;2011;10504.931
AFC;KTOE;IE;Ireland;2012;10610.554
AFC;KTOE;IE;Ireland;2013;10048.631
AFC;KTOE;IE;Ireland;2014;10120.548
AFC;KTOE;IE;Ireland;2015;10769.585
AFC;KTOE;IE;Ireland;2016;11305.290
AFC;KTOE;IE;Ireland;2017;11188.170
AFC;KTOE;IE;Ireland;2018;11362.327
AFC;KTOE;IE;Ireland;2019;11564.112
AFC;KTOE;IE;Ireland;2020;11137.204
AFC;KTOE;IE;Ireland;2021;11348.655
AFC;KTOE;IE;Ireland;2022;11192.323
AFC;KTOE;IE;Ireland;2023;11227.478
AFC;KTOE;IS;Iceland;2004;2035.623
AFC;KTOE;IS;Iceland;2005;2049.610
AFC;KTOE;IS;Iceland;2006;2218.314
AFC;KTOE;IS;Iceland;2007;2388.613
AFC;KTOE;IS;Iceland;2008;2904.519
AFC;KTOE;IS;Iceland;2009;2897.638
AFC;KTOE;IS;Iceland;2010;2534.560
AFC;KTOE;IS;Iceland;2011;2530.706
AFC;KTOE;IS;Iceland;2012;2613.699
AFC;KTOE;IS;Iceland;2013;2721.257
AFC;KTOE;IS;Iceland;2014;2717.469
AFC;KTOE;IS;Iceland;2015;2866.124
AFC;KTOE;IS;Iceland;2016;2937.394
AFC;KTOE;IS;Iceland;2017;3044.775
AFC;KTOE;IS;Iceland;2018;3169.289
AFC;KTOE;IS;Iceland;2019;3092.550
AFC;KTOE;IS;Iceland;2020;3038.628
AFC;KTOE;IS;Iceland;2021;3048.092
AFC;KTOE;IS;Iceland;2022;3266.738
AFC;KTOE;IS;Iceland;2023;3222.167
AFC;KTOE;IT;Italy;2004;135176.218
AFC;KTOE;IT;Italy;2005;139591.535
AFC;KTOE;IT;Italy;2006;136836.710
AFC;KTOE;IT;Italy;2007;136553.031
AFC;KTOE;IT;Italy;2008;136883.601
AFC;KTOE;IT;Italy;2009;130821.747
AFC;KTOE;IT;Italy;2010;131727.701
AFC;KTOE;IT;Italy;2011;125611.847
AFC;KTOE;IT;Italy;2012;121870.070
AFC;KTOE;IT;Italy;2013;120699.527
AFC;KTOE;IT;Italy;2014;113957.890
AFC;KTOE;IT;Italy;2015;117628.883
AFC;KTOE;IT;Italy;2016;116754.218
AFC;KTOE;IT;Italy;2017;121173.803
AFC;KTOE;IT;Italy;2018;119828.284
AFC;KTOE;IT;Italy;2019;118662.685
AFC;KTOE;IT;Italy;2020;109277.762
AFC;KTOE;IT;Italy;2021;120207.555
AFC;KTOE;IT;Italy;2022;111401.460
AFC;KTOE;IT;Italy;2023;108976.101
AFC;KTOE;LT;Lithuania;2004;5075.145
AFC;KTOE;LT;Lithuania;2005;5344.831
AFC;KTOE;LT;Lithuania;2006;5642.674
AFC;KTOE;LT;Lithuania;2007;6366.457
AFC;KTOE;LT;Lithuania;2008;6180.768
AFC;KTOE;LT;Lithuania;2009;5278.816
AFC;KTOE;LT;Lithuania;2010;5419.572
AFC;KTOE;LT;Lithuania;2011;5880.229
AFC;KTOE;LT;Lithuania;2012;5998.061
AFC;KTOE;LT;Lithuania;2013;5661.274
AFC;KTOE;LT;Lithuania;2014;5807.831
AFC;KTOE;LT;Lithuania;2015;5895.520
AFC;KTOE;LT;Lithuania;2016;6047.724
AFC;KTOE;LT;Lithuania;2017;6434.108
AFC;KTOE;LT;Lithuania;2018;6596.097
AFC;KTOE;LT;Lithuania;2019;6645.976
AFC;KTOE;LT;Lithuania;2020;6429.750
AFC;KTOE;LT;Lithuania;2021;6680.085
AFC;KTOE;LT;Lithuania;2022;6015.464
AFC;KTOE;LT;Lithuania;2023;5995.682
AFC;KTOE;LU;Luxembourg;2004;4009.107
AFC;KTOE;LU;Luxembourg;2005;4095.811
AFC;KTOE;LU;Luxembourg;2006;4032.707
AFC;KTOE;LU;Luxembourg;2007;3931.928
AFC;KTOE;LU;Luxembourg;2008;3968.429
AFC;KTOE;LU;Luxembourg;2009;3686.988
AFC;KTOE;LU;Luxembourg;2010;3927.551
AFC;KTOE;LU;Luxembourg;2011;3925.910
AFC;KTOE;LU;Luxembourg;2012;3837.954
AFC;KTOE;LU;Luxembourg;2013;3788.533
AFC;KTOE;LU;Luxembourg;2014;3631.791
AFC;KTOE;LU;Luxembourg;2015;3566.742
AFC;KTOE;LU;Luxembourg;2016;3568.444
AFC;KTOE;LU;Luxembourg;2017;3641.419
AFC;KTOE;LU;Luxembourg;2018;3776.528
AFC;KTOE;LU;Luxembourg;2019;3831.007
AFC;KTOE;LU;Luxembourg;2020;3297.640
AFC;KTOE;LU;Luxembourg;2021;3470.220
AFC;KTOE;LU;Luxembourg;2022;3052.299
AFC;KTOE;LU;Luxembourg;2023;2959.247
AFC;KTOE;LV;Latvia;2004;3918.949
AFC;KTOE;LV;Latvia;2005;4049.356
AFC;KTOE;LV;Latvia;2006;4247.082
AFC;KTOE;LV;Latvia;2007;4387.911
AFC;KTOE;LV;Latvia;2008;4175.344
AFC;KTOE;LV;Latvia;2009;4011.172
AFC;KTOE;LV;Latvia;2010;4055.215
AFC;KTOE;LV;Latvia;2011;3827.173
AFC;KTOE;LV;Latvia;2012;3993.707
AFC;KTOE;LV;Latvia;2013;3838.375
AFC;KTOE;LV;Latvia;2014;3878.454
AFC;KTOE;LV;Latvia;2015;3785.857
AFC;KTOE;LV;Latvia;2016;3784.047
AFC;KTOE;LV;Latvia;2017;3949.299
AFC;KTOE;LV;Latvia;2018;4106.644
AFC;KTOE;LV;Latvia;2019;3967.456
AFC;KTOE;LV;Latvia;2020;3874.179
AFC;KTOE;LV;Latvia;2021;4066.624
AFC;KTOE;LV;Latvia;2022;3878.127
AFC;KTOE;LV;Latvia;2023;3857.407
AFC;KTOE;MD;Moldova;2010;2298.452
AFC;KTOE;MD;Moldova;2011;2366.758
AFC;KTOE;MD;Moldova;2012;2315.008
AFC;KTOE;MD;Moldova;2013;2338.497
AFC;KTOE;MD;Moldova;2014;2344.118
AFC;KTOE;MD;Moldova;2015;2393.517
AFC;KTOE;MD;Moldova;2016;2494.420
AFC;KTOE;MD;Moldova;2017;2626.080
AFC;KTOE;MD;Moldova;2018;2749.308
AFC;KTOE;MD;Moldova;2019;2637.391
AFC;KTOE;MD;Moldova;2020;2553.455
AFC;KTOE;MD;Moldova;2021;2821.691
AFC;KTOE;MD;Moldova;2022;2494.541
AFC;KTOE;MD;Moldova;2023;2383.419
AFC;KTOE;ME;Montenegro;2005;769.496
AFC;KTOE;ME;Montenegro;2006;855.078
AFC;KTOE;ME;Montenegro;2007;899.858
AFC;KTOE;ME;Montenegro;2008;890.720
AFC;KTOE;ME;Montenegro;2009;760.134
AFC;KTOE;ME;Montenegro;2010;754.582
AFC;KTOE;ME;Montenegro;2011;759.985
AFC;KTOE;ME;Montenegro;2012;729.050
AFC;KTOE;ME;Montenegro;2013;665.834
AFC;KTOE;ME;Montenegro;2014;656.071
AFC;KTOE;ME;Montenegro;2015;701.411
AFC;KTOE;ME;Montenegro;2016;728.851
AFC;KTOE;ME;Montenegro;2017;774.512
AFC;KTOE;ME;Montenegro;2018;779.190
AFC;KTOE;ME;Montenegro;2019;801.767
AFC;KTOE;ME;Montenegro;2020;725.175
AFC;KTOE;ME;Montenegro;2021;822.721
AFC;KTOE;ME;Montenegro;2022;774.457
AFC;KTOE;ME;Montenegro;2023;782.558
AFC;KTOE;MK;North Macedonia;2004;1637.465
AFC;KTOE;MK;North Macedonia;2005;1785.850
